repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions.1,file_name
cXu-01,genomics-annotation-service,cXu-01,21,cXu-01,123578107,U_kgDOB12m-w,https://avatars.githubusercontent.com/u/123578107?v=4,,https://api.github.com/users/cXu-01,https://github.com/cXu-01,https://api.github.com/users/cXu-01/followers,https://api.github.com/users/cXu-01/following{/other_user},https://api.github.com/users/cXu-01/gists{/gist_id},https://api.github.com/users/cXu-01/starred{/owner}{/repo},https://api.github.com/users/cXu-01/subscriptions,https://api.github.com/users/cXu-01/orgs,https://api.github.com/users/cXu-01/repos,https://api.github.com/users/cXu-01/events{/privacy},https://api.github.com/users/cXu-01/received_events,User,public,False,21,cXu-01++genomics-annotation-service.csv
CyVerse-learning-materials,genome_annotation_quality,ritututeja,10,ritututeja,2131557,MDQ6VXNlcjIxMzE1NTc=,https://avatars.githubusercontent.com/u/2131557?v=4,,https://api.github.com/users/ritututeja,https://github.com/ritututeja,https://api.github.com/users/ritututeja/followers,https://api.github.com/users/ritututeja/following{/other_user},https://api.github.com/users/ritututeja/gists{/gist_id},https://api.github.com/users/ritututeja/starred{/owner}{/repo},https://api.github.com/users/ritututeja/subscriptions,https://api.github.com/users/ritututeja/orgs,https://api.github.com/users/ritututeja/repos,https://api.github.com/users/ritututeja/events{/privacy},https://api.github.com/users/ritututeja/received_events,User,public,False,10,CyVerse-learning-materials++genome_annotation_quality.csv
CyVerse-learning-materials,genome_annotation_quality,JasonJWilliamsNY,6,JasonJWilliamsNY,7266775,MDQ6VXNlcjcyNjY3NzU=,https://avatars.githubusercontent.com/u/7266775?v=4,,https://api.github.com/users/JasonJWilliamsNY,https://github.com/JasonJWilliamsNY,https://api.github.com/users/JasonJWilliamsNY/followers,https://api.github.com/users/JasonJWilliamsNY/following{/other_user},https://api.github.com/users/JasonJWilliamsNY/gists{/gist_id},https://api.github.com/users/JasonJWilliamsNY/starred{/owner}{/repo},https://api.github.com/users/JasonJWilliamsNY/subscriptions,https://api.github.com/users/JasonJWilliamsNY/orgs,https://api.github.com/users/JasonJWilliamsNY/repos,https://api.github.com/users/JasonJWilliamsNY/events{/privacy},https://api.github.com/users/JasonJWilliamsNY/received_events,User,public,False,6,CyVerse-learning-materials++genome_annotation_quality.csv
damioresegun,Pknowlesi_denovo_genome_assembly,damioresegun,19,damioresegun,33520829,MDQ6VXNlcjMzNTIwODI5,https://avatars.githubusercontent.com/u/33520829?v=4,,https://api.github.com/users/damioresegun,https://github.com/damioresegun,https://api.github.com/users/damioresegun/followers,https://api.github.com/users/damioresegun/following{/other_user},https://api.github.com/users/damioresegun/gists{/gist_id},https://api.github.com/users/damioresegun/starred{/owner}{/repo},https://api.github.com/users/damioresegun/subscriptions,https://api.github.com/users/damioresegun/orgs,https://api.github.com/users/damioresegun/repos,https://api.github.com/users/damioresegun/events{/privacy},https://api.github.com/users/damioresegun/received_events,User,public,False,19,damioresegun++Pknowlesi_denovo_genome_assembly.csv
Damy225,genome_assembly,Damy225,5,Damy225,118748329,U_kgDOBxP0qQ,https://avatars.githubusercontent.com/u/118748329?v=4,,https://api.github.com/users/Damy225,https://github.com/Damy225,https://api.github.com/users/Damy225/followers,https://api.github.com/users/Damy225/following{/other_user},https://api.github.com/users/Damy225/gists{/gist_id},https://api.github.com/users/Damy225/starred{/owner}{/repo},https://api.github.com/users/Damy225/subscriptions,https://api.github.com/users/Damy225/orgs,https://api.github.com/users/Damy225/repos,https://api.github.com/users/Damy225/events{/privacy},https://api.github.com/users/Damy225/received_events,User,public,False,5,Damy225++genome_assembly.csv
dana0201,zebrafish-AB-genome-annotation,dana0201,4,dana0201,57790825,MDQ6VXNlcjU3NzkwODI1,https://avatars.githubusercontent.com/u/57790825?v=4,,https://api.github.com/users/dana0201,https://github.com/dana0201,https://api.github.com/users/dana0201/followers,https://api.github.com/users/dana0201/following{/other_user},https://api.github.com/users/dana0201/gists{/gist_id},https://api.github.com/users/dana0201/starred{/owner}{/repo},https://api.github.com/users/dana0201/subscriptions,https://api.github.com/users/dana0201/orgs,https://api.github.com/users/dana0201/repos,https://api.github.com/users/dana0201/events{/privacy},https://api.github.com/users/dana0201/received_events,User,public,False,4,dana0201++zebrafish-AB-genome-annotation.csv
Dante-von-Zuben,Trypanosoma-cruzi-genome,gleisonm,49,gleisonm,71445184,MDQ6VXNlcjcxNDQ1MTg0,https://avatars.githubusercontent.com/u/71445184?v=4,,https://api.github.com/users/gleisonm,https://github.com/gleisonm,https://api.github.com/users/gleisonm/followers,https://api.github.com/users/gleisonm/following{/other_user},https://api.github.com/users/gleisonm/gists{/gist_id},https://api.github.com/users/gleisonm/starred{/owner}{/repo},https://api.github.com/users/gleisonm/subscriptions,https://api.github.com/users/gleisonm/orgs,https://api.github.com/users/gleisonm/repos,https://api.github.com/users/gleisonm/events{/privacy},https://api.github.com/users/gleisonm/received_events,User,public,False,49,Dante-von-Zuben++Trypanosoma-cruzi-genome.csv
Dante-von-Zuben,Trypanosoma-cruzi-genome,Dante-von-Zuben,7,Dante-von-Zuben,112893079,U_kgDOBrqclw,https://avatars.githubusercontent.com/u/112893079?v=4,,https://api.github.com/users/Dante-von-Zuben,https://github.com/Dante-von-Zuben,https://api.github.com/users/Dante-von-Zuben/followers,https://api.github.com/users/Dante-von-Zuben/following{/other_user},https://api.github.com/users/Dante-von-Zuben/gists{/gist_id},https://api.github.com/users/Dante-von-Zuben/starred{/owner}{/repo},https://api.github.com/users/Dante-von-Zuben/subscriptions,https://api.github.com/users/Dante-von-Zuben/orgs,https://api.github.com/users/Dante-von-Zuben/repos,https://api.github.com/users/Dante-von-Zuben/events{/privacy},https://api.github.com/users/Dante-von-Zuben/received_events,User,public,False,7,Dante-von-Zuben++Trypanosoma-cruzi-genome.csv
darencard,GenomeAnnotation,darencard,11,darencard,8263623,MDQ6VXNlcjgyNjM2MjM=,https://avatars.githubusercontent.com/u/8263623?v=4,,https://api.github.com/users/darencard,https://github.com/darencard,https://api.github.com/users/darencard/followers,https://api.github.com/users/darencard/following{/other_user},https://api.github.com/users/darencard/gists{/gist_id},https://api.github.com/users/darencard/starred{/owner}{/repo},https://api.github.com/users/darencard/subscriptions,https://api.github.com/users/darencard/orgs,https://api.github.com/users/darencard/repos,https://api.github.com/users/darencard/events{/privacy},https://api.github.com/users/darencard/received_events,User,public,False,11,darencard++GenomeAnnotation.csv
daudaml,Genomic-annotation-classification,daudaml,7,daudaml,95119129,U_kgDOBatnGQ,https://avatars.githubusercontent.com/u/95119129?v=4,,https://api.github.com/users/daudaml,https://github.com/daudaml,https://api.github.com/users/daudaml/followers,https://api.github.com/users/daudaml/following{/other_user},https://api.github.com/users/daudaml/gists{/gist_id},https://api.github.com/users/daudaml/starred{/owner}{/repo},https://api.github.com/users/daudaml/subscriptions,https://api.github.com/users/daudaml/orgs,https://api.github.com/users/daudaml/repos,https://api.github.com/users/daudaml/events{/privacy},https://api.github.com/users/daudaml/received_events,User,public,False,7,daudaml++Genomic-annotation-classification.csv
DavidMuller,genome_annotation,DavidMuller,24,DavidMuller,4778701,MDQ6VXNlcjQ3Nzg3MDE=,https://avatars.githubusercontent.com/u/4778701?v=4,,https://api.github.com/users/DavidMuller,https://github.com/DavidMuller,https://api.github.com/users/DavidMuller/followers,https://api.github.com/users/DavidMuller/following{/other_user},https://api.github.com/users/DavidMuller/gists{/gist_id},https://api.github.com/users/DavidMuller/starred{/owner}{/repo},https://api.github.com/users/DavidMuller/subscriptions,https://api.github.com/users/DavidMuller/orgs,https://api.github.com/users/DavidMuller/repos,https://api.github.com/users/DavidMuller/events{/privacy},https://api.github.com/users/DavidMuller/received_events,User,public,False,24,DavidMuller++genome_annotation.csv
ddkroese40,GenomeSNP_rewrite,ddkroese40,5,ddkroese40,110623703,U_kgDOBpf71w,https://avatars.githubusercontent.com/u/110623703?v=4,,https://api.github.com/users/ddkroese40,https://github.com/ddkroese40,https://api.github.com/users/ddkroese40/followers,https://api.github.com/users/ddkroese40/following{/other_user},https://api.github.com/users/ddkroese40/gists{/gist_id},https://api.github.com/users/ddkroese40/starred{/owner}{/repo},https://api.github.com/users/ddkroese40/subscriptions,https://api.github.com/users/ddkroese40/orgs,https://api.github.com/users/ddkroese40/repos,https://api.github.com/users/ddkroese40/events{/privacy},https://api.github.com/users/ddkroese40/received_events,User,public,False,5,ddkroese40++GenomeSNP_rewrite.csv
deepgenomics,GenomeKit,ovesh,47,ovesh,567433,MDQ6VXNlcjU2NzQzMw==,https://avatars.githubusercontent.com/u/567433?v=4,,https://api.github.com/users/ovesh,https://github.com/ovesh,https://api.github.com/users/ovesh/followers,https://api.github.com/users/ovesh/following{/other_user},https://api.github.com/users/ovesh/gists{/gist_id},https://api.github.com/users/ovesh/starred{/owner}{/repo},https://api.github.com/users/ovesh/subscriptions,https://api.github.com/users/ovesh/orgs,https://api.github.com/users/ovesh/repos,https://api.github.com/users/ovesh/events{/privacy},https://api.github.com/users/ovesh/received_events,User,public,False,47,deepgenomics++GenomeKit.csv
deepgenomics,GenomeKit,release-please[bot],27,release-please[bot],55107282,MDM6Qm90NTUxMDcyODI=,https://avatars.githubusercontent.com/in/40688?v=4,,https://api.github.com/users/release-please%5Bbot%5D,https://github.com/apps/release-please,https://api.github.com/users/release-please%5Bbot%5D/followers,https://api.github.com/users/release-please%5Bbot%5D/following{/other_user},https://api.github.com/users/release-please%5Bbot%5D/gists{/gist_id},https://api.github.com/users/release-please%5Bbot%5D/starred{/owner}{/repo},https://api.github.com/users/release-please%5Bbot%5D/subscriptions,https://api.github.com/users/release-please%5Bbot%5D/orgs,https://api.github.com/users/release-please%5Bbot%5D/repos,https://api.github.com/users/release-please%5Bbot%5D/events{/privacy},https://api.github.com/users/release-please%5Bbot%5D/received_events,Bot,public,False,27,deepgenomics++GenomeKit.csv
deepgenomics,GenomeKit,s22chan,25,s22chan,32464643,MDQ6VXNlcjMyNDY0NjQz,https://avatars.githubusercontent.com/u/32464643?v=4,,https://api.github.com/users/s22chan,https://github.com/s22chan,https://api.github.com/users/s22chan/followers,https://api.github.com/users/s22chan/following{/other_user},https://api.github.com/users/s22chan/gists{/gist_id},https://api.github.com/users/s22chan/starred{/owner}{/repo},https://api.github.com/users/s22chan/subscriptions,https://api.github.com/users/s22chan/orgs,https://api.github.com/users/s22chan/repos,https://api.github.com/users/s22chan/events{/privacy},https://api.github.com/users/s22chan/received_events,User,public,False,25,deepgenomics++GenomeKit.csv
deepgenomics,GenomeKit,declanyewlim,1,declanyewlim,169062756,U_kgDOChOxZA,https://avatars.githubusercontent.com/u/169062756?v=4,,https://api.github.com/users/declanyewlim,https://github.com/declanyewlim,https://api.github.com/users/declanyewlim/followers,https://api.github.com/users/declanyewlim/following{/other_user},https://api.github.com/users/declanyewlim/gists{/gist_id},https://api.github.com/users/declanyewlim/starred{/owner}{/repo},https://api.github.com/users/declanyewlim/subscriptions,https://api.github.com/users/declanyewlim/orgs,https://api.github.com/users/declanyewlim/repos,https://api.github.com/users/declanyewlim/events{/privacy},https://api.github.com/users/declanyewlim/received_events,User,public,False,1,deepgenomics++GenomeKit.csv
DimmestP,full_genome_3UTR_annotation,DimmestP,2,DimmestP,37002508,MDQ6VXNlcjM3MDAyNTA4,https://avatars.githubusercontent.com/u/37002508?v=4,,https://api.github.com/users/DimmestP,https://github.com/DimmestP,https://api.github.com/users/DimmestP/followers,https://api.github.com/users/DimmestP/following{/other_user},https://api.github.com/users/DimmestP/gists{/gist_id},https://api.github.com/users/DimmestP/starred{/owner}{/repo},https://api.github.com/users/DimmestP/subscriptions,https://api.github.com/users/DimmestP/orgs,https://api.github.com/users/DimmestP/repos,https://api.github.com/users/DimmestP/events{/privacy},https://api.github.com/users/DimmestP/received_events,User,public,False,2,DimmestP++full_genome_3UTR_annotation.csv
disulfidebond,Genomic_annotations,disulfidebond,16,disulfidebond,2694293,MDQ6VXNlcjI2OTQyOTM=,https://avatars.githubusercontent.com/u/2694293?v=4,,https://api.github.com/users/disulfidebond,https://github.com/disulfidebond,https://api.github.com/users/disulfidebond/followers,https://api.github.com/users/disulfidebond/following{/other_user},https://api.github.com/users/disulfidebond/gists{/gist_id},https://api.github.com/users/disulfidebond/starred{/owner}{/repo},https://api.github.com/users/disulfidebond/subscriptions,https://api.github.com/users/disulfidebond/orgs,https://api.github.com/users/disulfidebond/repos,https://api.github.com/users/disulfidebond/events{/privacy},https://api.github.com/users/disulfidebond/received_events,User,public,False,16,disulfidebond++Genomic_annotations.csv
Donglab-Project,Bat-Genome,Donglab-Bioland,2,Donglab-Bioland,75664679,MDQ6VXNlcjc1NjY0Njc5,https://avatars.githubusercontent.com/u/75664679?v=4,,https://api.github.com/users/Donglab-Bioland,https://github.com/Donglab-Bioland,https://api.github.com/users/Donglab-Bioland/followers,https://api.github.com/users/Donglab-Bioland/following{/other_user},https://api.github.com/users/Donglab-Bioland/gists{/gist_id},https://api.github.com/users/Donglab-Bioland/starred{/owner}{/repo},https://api.github.com/users/Donglab-Bioland/subscriptions,https://api.github.com/users/Donglab-Bioland/orgs,https://api.github.com/users/Donglab-Bioland/repos,https://api.github.com/users/Donglab-Bioland/events{/privacy},https://api.github.com/users/Donglab-Bioland/received_events,User,public,False,2,Donglab-Project++Bat-Genome.csv
doxeylab,genomeAnnotationCoverage,doxeylab,6,doxeylab,18576546,MDQ6VXNlcjE4NTc2NTQ2,https://avatars.githubusercontent.com/u/18576546?v=4,,https://api.github.com/users/doxeylab,https://github.com/doxeylab,https://api.github.com/users/doxeylab/followers,https://api.github.com/users/doxeylab/following{/other_user},https://api.github.com/users/doxeylab/gists{/gist_id},https://api.github.com/users/doxeylab/starred{/owner}{/repo},https://api.github.com/users/doxeylab/subscriptions,https://api.github.com/users/doxeylab/orgs,https://api.github.com/users/doxeylab/repos,https://api.github.com/users/doxeylab/events{/privacy},https://api.github.com/users/doxeylab/received_events,User,public,False,6,doxeylab++genomeAnnotationCoverage.csv
DSuveges,GenomePlotter,DSuveges,72,DSuveges,7122521,MDQ6VXNlcjcxMjI1MjE=,https://avatars.githubusercontent.com/u/7122521?v=4,,https://api.github.com/users/DSuveges,https://github.com/DSuveges,https://api.github.com/users/DSuveges/followers,https://api.github.com/users/DSuveges/following{/other_user},https://api.github.com/users/DSuveges/gists{/gist_id},https://api.github.com/users/DSuveges/starred{/owner}{/repo},https://api.github.com/users/DSuveges/subscriptions,https://api.github.com/users/DSuveges/orgs,https://api.github.com/users/DSuveges/repos,https://api.github.com/users/DSuveges/events{/privacy},https://api.github.com/users/DSuveges/received_events,User,public,False,72,DSuveges++GenomePlotter.csv
